method	query_id	query_name	category	query_family	cohort	marker_source_class	evidence_class	contrast	direction	gene_count	gene_list_path	background_name	background_count	background_path	background_strategy	source_marker_table	ranked_genes_path	ordered	custom_background_available	skip	skipped_reason	minimum_query_size
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_up	ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_up	per_contrast	per_contrast	NBL	isolate	NA	isolate_SH_SY5Y_vs_rest	UP	1	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_up.tsv	ranked_marker_source_panel__nbl__isolate_sh_sy5y_vs_rest__eligible_deseq2_background	16942	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_sh_sy5y_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_SH_SY5Y_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_up_ranked.tsv	FALSE	TRUE	TRUE	query_size_below_3	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_down	ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_down	per_contrast	per_contrast	NBL	isolate	NA	isolate_SH_SY5Y_vs_rest	DOWN	5	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_down.tsv	ranked_marker_source_panel__nbl__isolate_sh_sy5y_vs_rest__eligible_deseq2_background	16942	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_sh_sy5y_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_SH_SY5Y_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sh_sy5y_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_all	ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_all	per_contrast	per_contrast	NBL	isolate	NA	isolate_SIMA_vs_rest	ALL	41	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_all.tsv	ranked_marker_source_panel__nbl__isolate_sima_vs_rest__eligible_deseq2_background	18060	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_sima_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_up	ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_up	per_contrast	per_contrast	NBL	isolate	NA	isolate_SIMA_vs_rest	UP	11	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_up.tsv	ranked_marker_source_panel__nbl__isolate_sima_vs_rest__eligible_deseq2_background	18060	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_sima_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_down	ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_down	per_contrast	per_contrast	NBL	isolate	NA	isolate_SIMA_vs_rest	DOWN	30	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_down.tsv	ranked_marker_source_panel__nbl__isolate_sima_vs_rest__eligible_deseq2_background	18060	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__isolate_sima_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_isolate_sima_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_all	ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_all	per_contrast	per_contrast	NBL	anchor	NA	anchor_CHP_134_vs_outside_component_0	ALL	131	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_all.tsv	ranked_marker_source_panel__nbl__anchor_chp_134_vs_outside_component_0__eligible_deseq2_background	17979	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_chp_134_vs_outside_component_0__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_up	ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_up	per_contrast	per_contrast	NBL	anchor	NA	anchor_CHP_134_vs_outside_component_0	UP	27	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_up.tsv	ranked_marker_source_panel__nbl__anchor_chp_134_vs_outside_component_0__eligible_deseq2_background	17979	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_chp_134_vs_outside_component_0__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_down	ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_down	per_contrast	per_contrast	NBL	anchor	NA	anchor_CHP_134_vs_outside_component_0	DOWN	104	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_down.tsv	ranked_marker_source_panel__nbl__anchor_chp_134_vs_outside_component_0__eligible_deseq2_background	17979	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_chp_134_vs_outside_component_0__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_CHP_134_vs_outside_component_0_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_chp_134_vs_outside_component_0_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_all	ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_all	per_contrast	per_contrast	NBL	anchor	NA	anchor_LAN1_vs_outside_component_1	ALL	106	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_all.tsv	ranked_marker_source_panel__nbl__anchor_lan1_vs_outside_component_1__eligible_deseq2_background	18863	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_lan1_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_up	ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_up	per_contrast	per_contrast	NBL	anchor	NA	anchor_LAN1_vs_outside_component_1	UP	23	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_up.tsv	ranked_marker_source_panel__nbl__anchor_lan1_vs_outside_component_1__eligible_deseq2_background	18863	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_lan1_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_down	ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_down	per_contrast	per_contrast	NBL	anchor	NA	anchor_LAN1_vs_outside_component_1	DOWN	83	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_down.tsv	ranked_marker_source_panel__nbl__anchor_lan1_vs_outside_component_1__eligible_deseq2_background	18863	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_lan1_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan1_vs_outside_component_1_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_all	ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_all	per_contrast	per_contrast	NBL	anchor	NA	anchor_LAN5_vs_outside_component_1	ALL	46	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_all.tsv	ranked_marker_source_panel__nbl__anchor_lan5_vs_outside_component_1__eligible_deseq2_background	22598	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_lan5_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN5_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_up	ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_up	per_contrast	per_contrast	NBL	anchor	NA	anchor_LAN5_vs_outside_component_1	UP	9	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_up.tsv	ranked_marker_source_panel__nbl__anchor_lan5_vs_outside_component_1__eligible_deseq2_background	22598	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_lan5_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN5_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_down	ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_down	per_contrast	per_contrast	NBL	anchor	NA	anchor_LAN5_vs_outside_component_1	DOWN	37	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_down.tsv	ranked_marker_source_panel__nbl__anchor_lan5_vs_outside_component_1__eligible_deseq2_background	22598	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__nbl__anchor_lan5_vs_outside_component_1__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN5_vs_outside_component_1_markers_top200.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_nbl_anchor_lan5_vs_outside_component_1_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_all	ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_all	per_contrast	per_contrast	RBL	isolate	NA	isolate_RBL_14_vs_rest	ALL	23	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_all.tsv	ranked_marker_source_panel__rbl__isolate_rbl_14_vs_rest__eligible_deseq2_background	22336	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_rbl_14_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_RBL_14_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_up	ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_up	per_contrast	per_contrast	RBL	isolate	NA	isolate_RBL_14_vs_rest	UP	10	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_up.tsv	ranked_marker_source_panel__rbl__isolate_rbl_14_vs_rest__eligible_deseq2_background	22336	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_rbl_14_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_RBL_14_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_down	ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_down	per_contrast	per_contrast	RBL	isolate	NA	isolate_RBL_14_vs_rest	DOWN	13	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_down.tsv	ranked_marker_source_panel__rbl__isolate_rbl_14_vs_rest__eligible_deseq2_background	22336	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_rbl_14_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_RBL_14_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_14_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_all	ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_all	per_contrast	per_contrast	RBL	isolate	NA	isolate_RBL_7_vs_rest	ALL	21	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_all.tsv	ranked_marker_source_panel__rbl__isolate_rbl_7_vs_rest__eligible_deseq2_background	18255	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_rbl_7_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_RBL_7_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_up	ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_up	per_contrast	per_contrast	RBL	isolate	NA	isolate_RBL_7_vs_rest	UP	4	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_up.tsv	ranked_marker_source_panel__rbl__isolate_rbl_7_vs_rest__eligible_deseq2_background	18255	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_rbl_7_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_RBL_7_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_down	ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_down	per_contrast	per_contrast	RBL	isolate	NA	isolate_RBL_7_vs_rest	DOWN	17	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_down.tsv	ranked_marker_source_panel__rbl__isolate_rbl_7_vs_rest__eligible_deseq2_background	18255	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_rbl_7_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_RBL_7_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_rbl_7_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_all	ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_all	per_contrast	per_contrast	RBL	isolate	NA	isolate_WERI_RB1_vs_rest	ALL	50	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_all.tsv	ranked_marker_source_panel__rbl__isolate_weri_rb1_vs_rest__eligible_deseq2_background	19945	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_weri_rb1_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_WERI_RB1_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_up	ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_up	per_contrast	per_contrast	RBL	isolate	NA	isolate_WERI_RB1_vs_rest	UP	40	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_up.tsv	ranked_marker_source_panel__rbl__isolate_weri_rb1_vs_rest__eligible_deseq2_background	19945	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_weri_rb1_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_WERI_RB1_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_down	ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_down	per_contrast	per_contrast	RBL	isolate	NA	isolate_WERI_RB1_vs_rest	DOWN	10	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_down.tsv	ranked_marker_source_panel__rbl__isolate_weri_rb1_vs_rest__eligible_deseq2_background	19945	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_weri_rb1_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_WERI_RB1_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_weri_rb1_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_all	ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_all	per_contrast	per_contrast	RBL	isolate	NA	isolate_Y_79_vs_rest	ALL	50	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_all.tsv	ranked_marker_source_panel__rbl__isolate_y_79_vs_rest__eligible_deseq2_background	17829	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_y_79_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_Y_79_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_all_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_up	ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_up	per_contrast	per_contrast	RBL	isolate	NA	isolate_Y_79_vs_rest	UP	23	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_up.tsv	ranked_marker_source_panel__rbl__isolate_y_79_vs_rest__eligible_deseq2_background	17829	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_y_79_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_Y_79_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_up_ranked.tsv	FALSE	TRUE	FALSE	NA	3
ranked_marker_source_pan_cancer_panel	ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_down	ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_down	per_contrast	per_contrast	RBL	isolate	NA	isolate_Y_79_vs_rest	DOWN	27	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_down.tsv	ranked_marker_source_panel__rbl__isolate_y_79_vs_rest__eligible_deseq2_background	17829	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/backgrounds/ranked_marker_source_panel__rbl__isolate_y_79_vs_rest__eligible_deseq2_background.tsv	contrast-specific eligible DESeq2-tested background	results/unsupervised/rbl/deseq2_markers/markers/isolate_Y_79_vs_rest_markers_top50.txt	results/unsupervised/pan_cancer/enrichment/ranked_marker_source_panel/query_genes/ranked_marker_source_panel__contrast_rbl_isolate_y_79_vs_rest_down_ranked.tsv	FALSE	TRUE	FALSE	NA	3
